smiles,value,target_id
C[C@H](NC(=O)C(=O)Nc1ccccc1C(C)(C)C)C1=N[C@H]2CC(=O)O[C@@]2(COc2c(F)c(F)cc(F)c2F)O1,[-0.3010299956639812],[6]
O[C@@H](CN1c2cccc(-c3cccc(OC(F)(F)F)c3)c2CC[C@@H]1c1cccc(OC(F)(F)F)c1)C(F)(F)F,[0.6720978579357175],[6]
CC(C)COC[C@@]1(N=[N+]=[N-])O[C@@H](n2ccc(N)nc2=O)[C@H](C)[C@@H]1OCC(C)C,[0.8864907251724818],[6]
CCc1ccc(-c2nc3c(=O)n(Cc4ccccc4)c(=O)nc-3n(C)n2)cc1,[-0.15490195998574322],[6]
CN1CCC(c2cn(-c3ccc(F)cc3)c3ccc(-c4ncn(C)n4)cc23)CC1,[1.255272505103306],[6]
Cc1noc(-c2ccccc2)c1CN1CC2(CC1=O)C(=O)N(CC(=O)O)c1ccc(Cl)cc12,[0.3222192947339193],[6]
O=C(c1cc(Cl)c(O)cc1OC[C@@H](O)CN1CCC2(CC1)Cc1cc(Cl)ccc1O2)N1CC[C@H](O)C1,[-0.22184874961635637],[6]
COc1ccc(C2(c3cccc(-c4cncnc4)c3)N=C(N)C(C(C)C)=N2)cc1,[1.4771212547196624],[6]
CNC(=O)c1cc(Oc2ccc3oc(Nc4ccc(Oc5ccccc5)cc4)nc3c2)ccn1,[1.0],[6]
O=c1[nH]cnc2c(-n3cc(CCN4CCCC4)cn3)nccc12,[0.4885507165004443],[6]
C/C(=N\NC(=N)N)c1sc(-c2ccc(C#CC3CC3)cc2)nc1C,[-1.3010299956639813],[6]
CCc1nc(N)nc(N)c1-c1ccc2c(c1)N(CCNC(C)=O)C(=O)C(C)(C)O2,[0.23044892137827394],[6]
CN1CCN(C(=O)c2ccc(-c3ccc4ncc(-c5ccc(C#N)cc5)n4c3)cc2)CC1,[0.7347998295888469],[6]
CC1(c2cccc(-c3cncnc3)c2)N=C(N)c2c(F)cccc2O1,[1.5910646070264993],[6]
c1ccc2c(N3CCNCC3)nc(-c3ccc4[nH]ncc4c3)nc2c1,[0.7520484478194386],[6]
CC(C)n1c(=O)c(C(=O)N[C@@H]2C[C@@H]3CC[C@H](C2)N3CCCCCCCN2CCC[C@@H]2C(N)=O)cc2ccccc21,[0.9542425094393249],[6]
Nc1n[nH]c2ccc(C(=O)N3CCC[C@H]3c3ccc(Cl)cc3)cc12,[1.5276299008713388],[6]
Cc1ccc(-c2nn(Cc3ccccc3)c(=O)c(C3=NS(=O)(=O)c4ccccc4N3)c2O)s1,[0.11394335230683679],[6]
N=C(N)SCc1ccccc1Sc1cc(F)c(F)cc1CSC(=N)N,[0.11394335230683679],[6]
CC(=O)N1CCN(c2cc(-c3cc(C(F)(F)F)c4c(N)ncnn34)ccc2S(C)(=O)=O)C(=O)C1(C)C,[0.9777236052888478],[6]
Cc1ccc(NS(C)(=O)=O)c(C(=O)N2CCCC[C@H]2c2cc3nc(C)c(C)c(C)n3n2)c1,[1.3802112417116061],[6]
COc1cc2c(cc1OC)CN(CCCC1CCCc3cc(OC)c(OC)cc31)CC2,[1.9385197251764918],[6]
CCCc1nn(C)c2c(=O)[nH]c(-c3cc(S(=O)(=O)NCCCCCCO)ccc3OCC)nc12,[0.9590413923210936],[6]
O=C(CCn1cnc([N+](=O)[O-])n1)Nc1cccc(-c2ccccc2)c1,[1.255272505103306],[6]
CC(C)c1cccc(CNC[C@@H](O)[C@@H]2COC/C=C/C[C@@H](c3ccccc3)NC(=O)c3cc(cc(N(C)S(C)(=O)=O)c3)C(=O)N2)c1,[0.0],[6]
CS(=O)(=O)N1CCN(CC(O)CN2CCC(CNC(=O)c3cccc4[nH]c(C5CC5)nc34)CC2)CC1,[0.3222192947339193],[6]
Cn1cnc2c(C#N)c(N3CCC[C@H](N)C3)n(Cc3ccccc3)c2c1=O,[0.25527250510330607],[6]
N=C(N)NCCC[C@H](NC(=O)c1ccc(C(c2ccccc2)c2ccccc2)o1)C(=O)O,[-0.3979400086720376],[6]
CC(C)(C)NC(=O)Nc1nc(Cl)c(COCc2ccccc2)n(CC(=O)Nc2ccccc2C(=O)NS(=O)(=O)c2ccc(C(F)(F)F)cc2)c1=O,[0.6020599913279624],[6]
N#Cc1ccc(N2CCN(Cc3cc(C(=O)O)c(=O)n4ccccc34)CC2)cc1,[1.3424226808222062],[6]
C[C@H](NC(=O)c1cc(Cl)cnc1Oc1ccc(F)cc1)c1ccc(C(=O)O)cc1,[1.481442628502305],[6]
CC(C)S(=O)(=O)N[C@H]1Cc2ccc(Cn3cc(CO)c(C(F)(F)F)n3)cc2C1,[1.1072099696478683],[6]
